review_rate,review_text,object_address,overall_rating,review_num,object_url,date_complete,postal_code,year,latitude_longitude,latitude,longitude
1,Ils m'appelaient 15 minutes après l'heure de mon rendez-vous pour me dire que l'agence est fermée...,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",septembre 2020,75011,2020.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,"Fermé le samedi, mettez à jour vos horaires! Ça serait pratique! Merci","1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",novembre 2019,75011,2019.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,Information non a jour. Impossible d'accéder sans rendez vous ...,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",juillet 2021,75011,2021.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
5,"Tres bien, accueillant et disponible. Répond aux questions comme il se doit.","1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",,75011,,"(48.8664422, 2.3709776)",48.8664422,2.3709776
5,"Très gentillesse une madame, elle a trouvé aussi mon numéro définitif","1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",octobre 2020,75011,2020.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
3,Incompétant la dame a  fait une autre faute au lieux de corriger et çela m'a fait attendre deux mois de plus.,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",,75011,,"(48.8664422, 2.3709776)",48.8664422,2.3709776
5,"après la renovation reçente, un accueil très efficace et chaleureux! ça change.","1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",,75011,,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,"Toujours fermé, aucune nouvelle par mail, injoignable, une catastrophe...","1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",janvier 2020,75011,2020.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,Inaccesible que Tous les services soient ouverts et vous  vous soyez toujours fermé...,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",mai 2020,75011,2020.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,Mérite même pas une étoile des travaux tout le temps obliger de faire de kilomètre le métro,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",,75011,,"(48.8664422, 2.3709776)",48.8664422,2.3709776
5,"Meilleure CPAM de Paris, des conseillers jusqu'au vigiles : prévenants, bienveillants et efficaces 👍 …","1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",septembre 2019,75011,2019.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,cette adresse doit etre enlever de l'annuaire puisqu'il n'existe plus.,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",,75011,,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,Fermeture de l’agence jusqu’à nouvel avis.,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",septembre 2020,75011,2020.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
4,Très satisfait,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",mai 2022,75011,2022.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,"Une longue queue, plus de chaises ou de Banc pour les personnes Fragiles","1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",novembre 2019,75011,2019.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,"Foutage de gueule.
Incompétents
C'est scandaleux.","1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",,75011,,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,on me raccroche au nez après 10 minutes,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",,75011,,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,Très mauvais accueil.,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",août 2022,75011,2022.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,centre de secu ferme est personne nous previen,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",,75011,,"(48.8664422, 2.3709776)",48.8664422,2.3709776
3,Il est fermé temporairement a cause des travaux. 12/09,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",,75011,,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,TOUJOURS EN TRAVAUX !!!!!  MEME PLUS AFFICHE POUR SAVOIR OU ALLER,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",,75011,,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,Toujours fermé aucune affiche,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",janvier 2020,75011,2020.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
4,Sécurité sociale rien de spécial,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",novembre 2020,75011,2020.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,Agence fermée pour travaux,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",,75011,,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,fermé !!!,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",,75011,,"(48.8664422, 2.3709776)",48.8664422,2.3709776
5,Au top!,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",,75011,,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,Agence fermée,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",,75011,,"(48.8664422, 2.3709776)",48.8664422,2.3709776
5,"Une année complete sans sécurité sociale, personne ne m'a répondu sur mon dossier a d'autres etablissements. j'ai pris un rendez-vous et ils m'ont très gentiment aidé dans toutes mes démarches et suivi de près ma situation. Excellent service, gentillesse et efficacité","1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",mai 2023,75011,2023.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,"L'endroit le plus horrible qui soit !!!
Les gens sont tellement grossiers, non professionnels, racistes et ils n'ont aucune idée de leurs responsabilités ! Je suis vraiment choqué à chaque fois que j'y vais, je ne peux même pas imaginer que c'est la France !!!
Les chaussettes du système français ! !! C'est vraiment dommage, l'un des peuples les plus cultivés du monde a l'un des pires systèmes officiels.
J'ai eu les mêmes expériences avec la Caf, la préfecture,... tellement déçu !","1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",octobre 2022,75011,2022.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
5,Madame Nguyen est d'un grand soutien et d'une grande gentillesse. J'ai eu beaucoup de problèmes qu'elle a résolus très efficacement. Elle s'est occupée personnellement de tout. Je la remercie vraiment beaucoup. Une si grande âme très heureuse de son service🥰,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",juin 2022,75011,2022.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
2,"C'est très décevant. La paperasse la plus longue et la plus difficile que j'aie jamais faite en France concerne l'assurance maladie. Et dans cette agence, le concierge (la femme) est également très impoli, mais l'homme essaie de l'aider.","1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",novembre 2022,75011,2022.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
5,"Il y a Madame Nguyen, qui est très serviable et très amicale. J'avais beaucoup de problèmes et je n'avais pas reçu mon numéro de sécurité sociale permanent des trois dernières années. Elle a donc pris tous mes documents et me les a envoyés. Je l'apprécie vraiment ☺️☺️","1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",juin 2022,75011,2022.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
5,"J'ai eu une bonne expérience avec la CPAM Paris 11ème le 11 avril 2022. L'employée du guichet E (Guichet E) a été très gentille, patiente et compréhensive. Grâce à elle, j'ai pu résoudre tous mes problèmes liés à la sécurité sociale, ce qui était impossible avec les téléconseillers de la CPAM depuis des mois. Assurez-vous d'avoir un rendez-vous avant de vous rendre à la CPAM Paris 11ème. Si vous entrez sans rendez-vous, vous risquez d'attendre longtemps.","1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",avril 2022,75011,2022.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
5,Le personnel parlait anglais et s'est montré très serviable.,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",février 2023,75011,2023.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
5,"Dans mon cas, vous êtes très gentil avec moi, alors je lui donne 5 étoiles. Merci d'avoir été gentil du gardien d'entrée jusqu'à la fin. Je ne suis pas bon en français, mais j'ai eu beaucoup de mal à dire que j'allais essayer, mais j'ai été encouragé à sortir en disant que je vais bien ! Merci! heh-hehb","1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",,75011,,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,"Un bar gay est un débit de boissons qui s'adresse principalement ou exclusivement aux gays, lesbiennes, bisexuels, transgenres et autres personnes LGBT.","1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",juin 2022,75011,2022.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
5,Personnel amical et professionnel. Ils m'ont aidé pas à pas à résoudre mes problèmes.,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",août 2020,75011,2020.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
3,"Bureau agréable, mais ils ne parlent pas anglais. C'est donc un problème quand on ne se souvient pas de la langue.","1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",,75011,,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,trois lent,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",mai 2022,75011,2022.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
4,"Des gens très sympathiques, très serviables pour les anglophones.","1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",,75011,,"(48.8664422, 2.3709776)",48.8664422,2.3709776
5,Personnel très aimable et serviable,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",février 2019,75011,2019.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,C'est leeeennnnnnt c'est mouuuuuuuu.,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",,75011,,"(48.8664422, 2.3709776)",48.8664422,2.3709776
5,Ils ont été très gentils et serviables. Un assistant parlait anglais.,"1bis Rue de la Pierre Levée, 75011 Paris, France",2.7,159,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8664189,2.3692318,18.47z/data=!4m6!3m5!1s0x47e66de327ce7a33:0xdafde4adc7e1de49!8m2!3d48.8664669!4d2.3709093!16s%2Fg%2F11b6gcxvkl",avril 2023,75011,2023.0,"(48.8664422, 2.3709776)",48.8664422,2.3709776
1,"Attendre 20min puis ce faire raccrocher à la gueule, 2 eme tentative 15min ( belle effort de m’avoir fait gagner 5min ) ça décroche je dis à la dame de « me rappeler si ça coupe », elle me dis « pourquoi »

Évidement ça coupe on ne s’entend pas Mutuellement et cette chienne me dit «  monsieur je vous entend pas rappeler le 3646 »

Évidement elle a pas rappeler

Bande d’incapable","2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",février 2023,75010,2023.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252
1,"je viens de lire tous les avis, que font les chefs de services pour améliorer l'accueil des assurés. Je propose que l'on mette des robots mais surtout pas ( amelibot ) qui a du être conçu par un de vos services.Il y a des gens compétents en France dans le privé et qui en plus sont courageux et gagnent leur salaire en travaillant donc des gens humains (Si cela veut encore dire quelque chose )","2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",octobre 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252
1,Ils perdent les dossiers..mon employeur n a jamais était rembourser de mon arrêt de travail.ios osent dire que je n'ai jamais déposer le dossier .j ai déposé 2 fois le même dossier les 2 fois il a était perdu a cause de leur manque de professionnalisme..,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",janvier 2023,75010,2023.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252
1,"Personnel incompétent et qui met mal à l'aise. En effet, l'homme qui m'a accueillie a regardé avec insistance une partie de mon corps que l'on n'est pas censé regarder quand on parle à quelqu'un.
De plus, ce même homme n'a pas cessé de me tutoyer (j'aurais dû le remettre à sa place).
Si tu veux draguer, vas sur une appli de rencontre...","2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",juillet 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252
5,"Milles merci à Madame Traoré Sira, pour son professionnalisme et son écoute active. Mme Traoré a su répondre à mes questions et régulariser ma situation qui traîne maintenant depuis 1 an !
Merci au agents de sécurité m d’avoir fait preuve de compassion!","2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",octobre 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252
5,"Bonjour,

Je tiens à vous parler de mon expérience avec mon centre CPAM, j'ai vécu un véritable calvaire depuis plusieurs mois, en effet, mes indemnités journalières qui n’étaient pas payées depuis plus de 6 mois, finalement, j'ai été reçu agréablement par Madame TRAORE SIRA qui a fait preuve de professionnalisme et d'une grande empathie face à un problème qui très fréquent (retard de paiement des indemnités), mais cette dame à traité mon dossier avec une telle fluidité, une réactivité et surtout un super accueil.

Encore un grand merci à l'équipe et surtout à madame TRAORE SIRA, qui mérite encore plus d'éloges.","2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",octobre 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252
1,"Very RUDE And unhelpful, especially the old woman having her cigarette. I was asking nicely but she responded in a sarcastic way, lazy to provide information. Poor customer service for this office! Très grossier et inutile, surtout la vieille femme qui a sa cigarette.  Je demandais gentiment mais elle a répondu de manière sarcastique, paresseuse pour fournir des informations.  Mauvais service client pour ce bureau!","2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",juin 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252
1,"J'y suis passé ce midi car j'avais besoin d'un renseignement pour envoyer une fiche de soin, peine perdue. Plus de 20 personnes qui attendent dehors devant, des gens qui s'énervent et s'embrouillent. C'est la cour des miracles. Vraiment évitez d'y aller, une dame attendait là depuis 1H30 et elle n'était toujours rentrée.","2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",avril 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252
1,"D’une incompétence remarquable.
Dire qu’on les paye pour nous aider
(Reste a prouver,) il travaille pour être payé. Que Les journées doivent être fatiguantes","2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",septembre 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252
2,Nul personne et encore de l attente incroyable,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",avril 2023,75010,2023.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252
