review_rate,review_text,object_address,overall_rating,review_num,object_url,date_complete,postal_code,year,latitude_longitude,latitude,longitude,sentiment
5,bonjour tien parler exprienc centr cpam jai vcu vritabl calvair depui plusieur moi effet indemnit journalir ntaient pay depui plu moi final jai reu agrabl madam traor sira a fait preuv professionnalism dune grand empathi face problm tr frquent retard paiement indemnit cett dame trait dossier tell fluidit ractivit surtout super accueil encor grand merci lquip surtout madam traor sira mrite encor plu dloge,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",octobre 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Positive
1,veri rude and unhelp especi the old woman have her cigarett i wa ask nice but she respond in a sarcast way lazi to provid inform poor custom servic for thi offic tr grossier inutil surtout vieill femm a cigarett demandai gentiment a rpondu manir sarcastiqu paresseus fournir inform mauvai servic client bureau,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",juin 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,jy pass midi car javai besoin dun renseign envoy fich soin pein perdu plu personn attend dehor devant gen snervent sembrouil cest cour miracl vraiment vitez dy aller dame attendait depui h ntait toujour rentr,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",avril 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,dune incompt remarqu dire quon pay aider rest a prouver travail tre pay journ doivent tre fatiguant,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",septembre 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
2,nul personn encor attent incroy,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",avril 2023,75010,2023.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,jy all aujourdhui gen font queue dehor froid pendant qua lintrieur personnel travail rentr vigil voulaient absolu sort dehor attendr derrir autr alor jai cart prioritair disent cart prioritair valabl jusquen fonctionn chez pourtant cest servic public venu changement dadress dame robe noir lintrieur dit tout faon navez numro scurit social suppos chose fauss alor franais franc biensr jai cart vital depui an qd jtai mineur jetai cart vital mre javai limpress cett dame dorigin asiatiqu racist nai aim comport si javai su all autr scurit social plu humain bienveillant,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",janvier 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,pass midi band incompet plu laiss plan pretest unenpos dejeun aucun repons agenc hont administr,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",juillet 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,rendu cett agenc aujourdhui suit grave problm sant apr heur demi debout file dattent dame seul gentil lagenc venu demand pourquoi venait assez gnant quand a trentain personn regard alor quon expliqu dmarch administr confidentiel foi arriv guichet laccueil tait accept justess quand jai demand chais masseoir car sentai peu faibl rpons tait non veulent plu scurit social devrait rendr compt quell travail humain dabord personn souvent problm sant dout sige sall dattent taient retir afin fluidifi passag gen quand laltern fair queue pendant deux heur debout pens quil faudrait reregard dcision,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Positive
1,chais lattent dame laccueil nest tr accueillant oblig expliqu tout situat file san invit aller bureaucomptoir bonjour confidentialit bref bcp deffort fair assur servic confort citoyen,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Positive
4,entr peu vident car bien cach tr bon servic efficac contr personn travail bien courag patienc vu nergumn crois nom doiseau entendu lor court passag scandaleux part assur,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
2,file dattent longu manqu personnel,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",septembre 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,rarement vu incap pareil deux attest grossess perdu dont disposait dun ar attest quil lont bien reue rpons compltement ct plaqu,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",septembre 2020,75010,2020.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,mi attent appel factur suit dun trop grand nombr dappel systm sexcus raccroch nez gro paie zero servic ca va combler peu trou secu,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",novembre 2019,75010,2019.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Positive
1,lorganis dlivranc document tr mdiocr seul personn travail lign constam longu,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",février 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
5,agenc top jai reu mme lafond franois repris tr humain super patient merci infini,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",mars 2020,75010,2020.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Positive
5,jtai vraiment surpris bien organi lintrieur changer bien espac plu jai reu vraiment vraiment tr bien jai renseign jattendai mme plu scurit social cest vraiment bien amlior bravo merci,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",septembre 2020,75010,2020.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,rendu cpam a moi devait revenir ver quant question apr moi toujour rpons donc my dplace nouveau apprend quil trouvent dossier document fourni interlocutric tr dsagrabl,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,total incompt moi contact cpam pari obtenir rendez avoir cart cp personn contact faudrait peu servic instal professionnel sant rveill travail cest hont,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,bonjour cest nul alor vraiment nul systm rpons vocal tlphone sai a mi systm fonction apparem dernier comprend rien tout meilleur salut,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,bureau douvert personn navigu dragu clientescest norm blagu a quoi servent gen,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,aucun info aucun aid,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",décembre 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
5,jai toujour tr bien accueilli servi merci personnel,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
4,longu attent personnel sympathiqu lcout tr pro,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",août 2019,75010,2019.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,servic vraiment degueulass personn ni gentil,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
5,accueil rapid efficac,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",juillet 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
3,malheureus ya chais o pourrait sassoir,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,dsorgani longu attent devant soleil,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",avril 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,ferm travaux depui moi jai perdu temp rien,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,tr mauvais exprienc,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",mars 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
3,mauvais organis,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",octobre 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
5,tr bien train,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,franchement laccueil laiss franchement dsirer,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
2,faut etr plu reactif,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
5,tr beau,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
4,rapid souriant,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,honteux,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,encor servic public drive quand sait cest cabinet makinsey amricain gre bazar comm caf cela fait quenpir tant pi,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",mai 2023,75010,2023.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
5,jai pri rendezv lign dame a tr professionnel tr serviabl merci,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",février 2023,75010,2023.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
3,jusquici tout va bien lentr rception gre gen bien lev adressez vieill dame rception a tout excus refus servic demandez,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",août 2020,75010,2020.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
5,contrair nombreux commentair jai bnfici dun excel servic cpam e arr dame reu laccueil a extrmement serviabl guid tout tape problm prendrai certain rdv nouveau si ncessair seul conseil majeur fait queue tt bureau ouvr heur arriv h jai fair queue pendant heur,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",septembre 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Positive
1,jy all vendredi fvrier caus dun problm jai rembours jai tr mal suivi dame depui quell vu just cri visag sai si parc tranger demand crier dessu quoi rpondu quil nallait tout maider quil nallait vrifier problm systm jhabit beauvai devai voyag plu plu dune heur aller heur retour recevoir cri mauvai traitement recommand bureau personn apr all cpma rue boursault o final dame tr bien duqu a su guider problm,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",février 2020,75010,2020.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
4,lassur mdical a souscrit pendant pr dun moi jesprai plu rapid,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",août 2022,75010,2022.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,employ tou peu serviabl impoli nont cur couter besoin gen dommag soumi document nai toujour cart vital apr presqu an mainten,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Positive
5,a peu dattent cest essentiel comm a a pass toujour,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",juillet 2020,75010,2020.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,absent travail obtenir cartemai trist voir fermetur,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",septembre 2020,75010,2020.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,lun pire bureaux sait parler,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",décembre 2020,75010,2020.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
1,extrmement peu serviabl impoli donnant beaucoup dinform erron,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",,75010,,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Negative
5,ct top,"2 Imp. Boutron, 75010 Paris, France",2.7,94,"https://www.google.fr/maps/place/CPAM+de+Paris/@48.8774575,2.3605016,18.86z/data=!4m6!3m5!1s0x47e66e736c68905d:0x16c054264cb3af27!8m2!3d48.8775089!4d2.3616668!16s%2Fg%2F11b7k2sc2c",mai 2023,75010,2023.0,"(48.8773689, 2.3616252)",48.8773689,2.3616252,Positive
1,avi partag juge employ systm informatiqu mi disposit droit messageri sert rien faut interrog web boot obtenir lien page denvoi nouveaux messag possibilit denvoy moindr pice joint linterrog temp traitement rpond plusenfin truc sert grand chose doit coter montant post temp plein moi nouveauimposs denvoy moindr messag cpam dsactiv fonctionnalit site ds quil peuvent plu assur servic visit juin,"21 Rue Georges Auric, 75019 Paris, France",3.5,184,"https://www.google.fr/maps/place/CPAM/@48.8850957,2.3846864,19.69z/data=!3m1!5s0x47e66dc5eee18299:0xc299d22c6d1156e8!4m6!3m5!1s0x47e66dc5f1046d3b:0x10d49b2a511a1b6e!8m2!3d48.8851479!4d2.385388!16s%2Fg%2F11bzz69cgw",juin 2022,75019,2022.0,"(48.8851516, 2.385369)",48.8851516,2.385369,Positive
1,mari depui an femm vie franc depui an cela fait moi attent numro scurit social catastrophiqu lenteur incroy,"21 Rue Georges Auric, 75019 Paris, France",3.5,184,"https://www.google.fr/maps/place/CPAM/@48.8850957,2.3846864,19.69z/data=!3m1!5s0x47e66dc5eee18299:0xc299d22c6d1156e8!4m6!3m5!1s0x47e66dc5f1046d3b:0x10d49b2a511a1b6e!8m2!3d48.8851479!4d2.385388!16s%2Fg%2F11bzz69cgw",novembre 2022,75019,2022.0,"(48.8851516, 2.385369)",48.8851516,2.385369,Negative
5,agent daccueil ador personnel scurit plu parfait merci tout,"21 Rue Georges Auric, 75019 Paris, France",3.5,184,"https://www.google.fr/maps/place/CPAM/@48.8850957,2.3846864,19.69z/data=!3m1!5s0x47e66dc5eee18299:0xc299d22c6d1156e8!4m6!3m5!1s0x47e66dc5f1046d3b:0x10d49b2a511a1b6e!8m2!3d48.8851479!4d2.385388!16s%2Fg%2F11bzz69cgw",février 2023,75019,2023.0,"(48.8851516, 2.385369)",48.8851516,2.385369,Negative
1,fai demand depui octobr jai rien reu part vraiment due,"21 Rue Georges Auric, 75019 Paris, France",3.5,184,"https://www.google.fr/maps/place/CPAM/@48.8850957,2.3846864,19.69z/data=!3m1!5s0x47e66dc5eee18299:0xc299d22c6d1156e8!4m6!3m5!1s0x47e66dc5f1046d3b:0x10d49b2a511a1b6e!8m2!3d48.8851479!4d2.385388!16s%2Fg%2F11bzz69cgw",janvier 2023,75019,2023.0,"(48.8851516, 2.385369)",48.8851516,2.385369,Negative
5,heureus quen franc cpam contrair dautr pay vive cpam vive franc,"21 Rue Georges Auric, 75019 Paris, France",3.5,184,"https://www.google.fr/maps/place/CPAM/@48.8850957,2.3846864,19.69z/data=!3m1!5s0x47e66dc5eee18299:0xc299d22c6d1156e8!4m6!3m5!1s0x47e66dc5f1046d3b:0x10d49b2a511a1b6e!8m2!3d48.8851479!4d2.385388!16s%2Fg%2F11bzz69cgw",mai 2023,75019,2023.0,"(48.8851516, 2.385369)",48.8851516,2.385369,Negative
1,pourquoi peu envoy document procdur simplifi transmiss tout administr si mi moi entr chaqu courrier rpons vrai usin a gaz,"21 Rue Georges Auric, 75019 Paris, France",3.5,184,"https://www.google.fr/maps/place/CPAM/@48.8850957,2.3846864,19.69z/data=!3m1!5s0x47e66dc5eee18299:0xc299d22c6d1156e8!4m6!3m5!1s0x47e66dc5f1046d3b:0x10d49b2a511a1b6e!8m2!3d48.8851479!4d2.385388!16s%2Fg%2F11bzz69cgw",mai 2022,75019,2022.0,"(48.8851516, 2.385369)",48.8851516,2.385369,Negative
1,jai mauvais exprienc jai sept moi numro provisoir jai dj envoy troi lettr demand numro dfinitif rpondent toujour sai plu quoi fair honntement,"21 Rue Georges Auric, 75019 Paris, France",3.5,184,"https://www.google.fr/maps/place/CPAM/@48.8850957,2.3846864,19.69z/data=!3m1!5s0x47e66dc5eee18299:0xc299d22c6d1156e8!4m6!3m5!1s0x47e66dc5f1046d3b:0x10d49b2a511a1b6e!8m2!3d48.8851479!4d2.385388!16s%2Fg%2F11bzz69cgw",avril 2022,75019,2022.0,"(48.8851516, 2.385369)",48.8851516,2.385369,Positive
5,voudrai remerci mme ingrid tait tr agil amic demand tr import personn assist dispon expliqu patiem clairement inform merci ingrid javai rdv toujour rdv avant,"21 Rue Georges Auric, 75019 Paris, France",3.5,184,"https://www.google.fr/maps/place/CPAM/@48.8850957,2.3846864,19.69z/data=!3m1!5s0x47e66dc5eee18299:0xc299d22c6d1156e8!4m6!3m5!1s0x47e66dc5f1046d3b:0x10d49b2a511a1b6e!8m2!3d48.8851479!4d2.385388!16s%2Fg%2F11bzz69cgw",avril 2022,75019,2022.0,"(48.8851516, 2.385369)",48.8851516,2.385369,Negative
